user,tweet,sentiment_label,sentiment_score,emotion_label,emotion_score
risypisy78,@donkeyunltd wait? I don't get an invite either? Wtf...I'm hurt...now u owe me and andrea ,negative,0.9277691841125488,anger,0.9644663333892822
Jodye_Quinn,@SonjaMToth or any Salsa dancing places?? ,neutral,0.9349991679191589,anticipation,0.5506806969642639
simonsflower,@inell no not posted @madamminnie is giving me a hand w/ this pt to make sure it makes sense outside my head ,neutral,0.8309909701347351,anticipation,0.7711737751960754
abc_christ,Half way through my grounded punishment  2 more weeks to go.,neutral,0.6104121208190918,anger,0.8507927656173706
BeJust,@ashleygscott Thank you so very much ,positive,0.9733749032020569,joy,0.9879052639007568
MissRachel267,Uhh I soo wanna quit this job... Somebody rescue me from this hell I'm in ,negative,0.9493085741996765,disgust,0.8309783339500427
DressageGirl1,"@JamesARay  I must ask, why is it that you feel we need to let go of something to get what we want?  Is this in reference to old beliefs?",neutral,0.7151486873626709,disgust,0.6942041516304016
LOST_WFTB,@NicholaJagger never be sorry for asking questions.  I'm glad to have you across the ponders join in the fun! ,positive,0.9712891578674316,joy,0.9900293946266174
JAZZII3love,@ROCKGUITARZ my cats use me as a bed ,neutral,0.7015801072120667,joy,0.6468390226364136
fivetwosix,"@maellability yes, learnt it the hard way wheniwasyoung. ",neutral,0.6486356258392334,optimism,0.4750176668167114
whit88ney,watching DMB concert on the Fuse/Hulu. It's amazing. they're playing grey street. one of my top 10 favs! ,positive,0.9882814288139343,joy,0.9919854402542114
JadeLovesJB,Just got home from having a op on my leg  Hopeing Lucy will come and see me but shes not picking up her phone. x,neutral,0.5212092995643616,sadness,0.575229287147522
bjesua,= i pain my eyes! ,negative,0.916363537311554,sadness,0.9784848093986511
purelaura,@MmmBaileys lol  ok. I'll put sarky mode on hold! Look after yourself babe. Big smiles everyday!,positive,0.9440628290176392,joy,0.9867814183235168
Bleakey,Andy is kind of chubby  #movieawards,neutral,0.6289737820625305,joy,0.6734620332717896
chellz89,@PrinceSammie lakers? I think u mean magic ,neutral,0.8771517872810364,anticipation,0.37815290689468384
Edder_G,Lakers! @ Espn zone. Game over Back to Disneyland.   http://twitpic.com/6vt1p,neutral,0.523483395576477,joy,0.8174281716346741
Mrs_NickJ07,@musicinmysoul I'm glad for u.. YAY! We're all gonna get to see JONAS this tour.. ,positive,0.9906999468803406,joy,0.9925910234451294
shinseidesigns,"@cathybaron - you still having exporting issues?  I can look for the link that walked me through the process, lmk. ",neutral,0.6702434420585632,anticipation,0.6486154198646545
SupaSal,Had a horrible bad dream and can't shake the feeling ,negative,0.9305830597877502,fear,0.9533882737159729
roane,This has been a really astonishingly bad week. ,negative,0.947115957736969,sadness,0.9533880949020386
NikaMohar,Thank you for your feedback  @DCCordova @jjdoblados @good_education @ASCjoellio,positive,0.9322736859321594,joy,0.9584794044494629
mayhemstudios,"@pfrigerio: @BuzzEdition has tired me out with all her hot #twitterlove plus spammer attack on my account has me drained, g'nite! ",negative,0.9252083897590637,anger,0.9781845211982727
Majojuarez,@uchidakiller  no fuiste al spot...,neutral,0.83235764503479,sadness,0.23547588288784027
alexiszany,New York is weaning me off (good) coffee ,negative,0.4640480577945709,joy,0.3701857328414917
KacyMarieMae,"@samicappola its fine, you dont need to go.  kben :]",positive,0.7093759775161743,joy,0.9423148036003113
ThursdayGirl,"Tummy feeling much better - off to shower and prepare for a day of little league, hot dogs, family and fun. Happy Saturday everyone ",positive,0.9839199185371399,joy,0.9905645847320557
JustJenise,The new Ginuwine cd was kinda disappointing  I was the biggest fan back in the day too. Hopefully it'll grow on me,negative,0.796253502368927,sadness,0.9594056010246277
danamarielmt,Shit. now that weather is over north chuck.  i wish our 5 day forecast didn't include isolated t-storms!!!,negative,0.907345712184906,disgust,0.9622302651405334
OksanaPasian,eating some good 'ol lasagna ,positive,0.9034776091575623,joy,0.9811681509017944
gladsishere,waa.. it's raining.. ahaha so cold in here ,negative,0.6331477761268616,joy,0.8134279847145081
jackiesmiles7,it hurts my tailbone when I cough. ,negative,0.9223650693893433,sadness,0.9290432929992676
emmasingleee,i like how @hannahmofo failed to tell me that she was back in auckland. thank you hannah. I WAS RIGHT BY HERE HOUSE TOO LAST NIGHT  bitch.,negative,0.5779174566268921,anger,0.9533167481422424
koniaczek,time for some warsaw beer garden chilling ,positive,0.49903544783592224,joy,0.9513959288597107
vichud08,going to bed. work tomorrow night ,neutral,0.8831916451454163,sadness,0.4487573206424713
kristenbowie,Sitting@ the vets office...waiting to have them look at a broken toe nail. ,negative,0.5744678974151611,disgust,0.8106704354286194
Iglara,@architectjohn Ahh...well be fabulous at both! Who knows I might actually be a live spectator for once ,positive,0.9846222996711731,joy,0.9860365986824036
BeastTalks,@Vudette I'm left out of Follow Friday I'm so sad ,negative,0.8906530737876892,sadness,0.9772347211837769
mayaraklein,@heenrii por que?  mindeixa,neutral,0.8835327625274658,sadness,0.2113821804523468
Lemonpillows,20past 7 is WAY too early to be up on a Sunday.. ,negative,0.7804583311080933,disgust,0.7545703649520874
niccijames,new blog post!! the festeez were a ton o' fun today.  www.lyricsphotography.com/blog,positive,0.989315390586853,joy,0.990988552570343
Onnibunz,Stayin in  maybe next time,neutral,0.7998713850975037,anticipation,0.4645954966545105
IheartFOB,Outside getting some sun and enjoying our lovely Nebraska weather ,positive,0.9752194881439209,joy,0.990177571773529
pinkstraz,so at home watching the hills.. don't want to get out of bed.. ,negative,0.7185714840888977,sadness,0.869580090045929
basiamadej,left her ipod and home keys at the office. That's two out of three things she just has to have with her all the time. ,neutral,0.8268958926200867,anticipation,0.4195048213005066
JBnVFCLover786,@alex_mauricio while I'm waiting..lol you always do that to me say you're gonna see something but end up not  haha so what you doing??,neutral,0.5577871799468994,joy,0.8631624579429626
MJMcAuliffe,Applying for a job at @sega today... Everything is crossed in the vain hope of getting it. #DreamJob ,neutral,0.4715728163719177,optimism,0.8501392602920532
Bart_Allen,@_superboy  Ice cream?  We have bananas and chocolate too. And I promise not to make any dirty comments.,neutral,0.6753835082054138,optimism,0.8290840983390808
TizBanana,"@BecaBear @architeuth1s And when I come back, I will bring my friends Grammar and Spelling with me ",positive,0.5185686945915222,anticipation,0.74491947889328
jovannikolov,He who laughs last thinks slowest! ,neutral,0.4590426981449127,joy,0.9448555707931519
RiskyMissCash,ahh yes my team won ,positive,0.9796368479728699,joy,0.9846103191375732
raquelramosx,On the computer alllllllllllllllll day ,neutral,0.642829954624176,disgust,0.3192926049232483
EstellePotter,i miss my bestiest best friend from 5th grade.  i need my SUUSSIEEEEEEEEEEEE!,positive,0.632312536239624,sadness,0.9733355641365051
theuniqueally,very sad ,negative,0.846405565738678,sadness,0.9750229716300964
_magic8ball,@jbc95a Outlook good ,positive,0.8653210997581482,joy,0.91837477684021
ChristopherCrow,@joshjnap I'm honestly incredibly upset we couldn't make it. Devestated even. We would have lost a whole travel day and it just sucks ,negative,0.9300817251205444,sadness,0.9647903442382812
kimberley_,@Musicangel88 only three more eps til matt smith becomes new doctor ,neutral,0.7833764553070068,anticipation,0.8792092204093933
ameliesoleil,@Twisted_Jo losers ,negative,0.692915141582489,anger,0.9667821526527405
Mz_Georgia_Rica,"Believe Me I Know, I Had A Great Man In My Life. And I Knew He Was True, Because He Treated Me Like We Were Best Freinds. I Miss You Papi ",positive,0.9605259299278259,joy,0.9365962147712708
LittleBirdLove,@jthmaniac oh yeeaaahhhhhh? god i wish u didnt leave at the complete ooposite end of okc as me! boooooo ,negative,0.5371755361557007,joy,0.8840097188949585
j006t,Damn! I've got to go to schoool!! ,negative,0.5225571393966675,disgust,0.7994126081466675
jessicacrawmer,Aw man no more naps pulled pork ,negative,0.8811743259429932,sadness,0.8576352000236511
suesbing,is actually excited to go back to the gym tonight ,positive,0.9723328351974487,joy,0.9614019393920898
maximus_pug,@PrincePippin Ugh the dreaded kennel. My mommy stopped putting me in there when I turned one and a half. I feel your pain ,negative,0.892880916595459,sadness,0.9744186997413635
mini_ritz,@KnightOwl10 omb I just found a shirtless pic of Jonathan Togo &amp; I wanna faint ,negative,0.5851319432258606,fear,0.807600200176239
lorettak,@jks4usc ugh...I still need to get you that recipe!  I just keep forgetting!! ,negative,0.5714494585990906,disgust,0.9148245453834534
playalovegame,@mathiel Zooyork. never mind that. ,neutral,0.6733224987983704,optimism,0.6206902861595154
Ev133,"getting ready for , another Monday ",neutral,0.604323148727417,anticipation,0.8313120007514954
Mehar,@djaffe Years later George is still too busy counting the money he made off broken dreams to hear any insults! ,negative,0.8617224097251892,anger,0.7038237452507019
SpenserJ,Yay for having a semi back into my car ,positive,0.7993671298027039,joy,0.9608707427978516
SickWalrusman,"had another awesome year at Uni, home time now. ",positive,0.9869085550308228,joy,0.9916253685951233
abcherylmnop,@natcch You use TinyTwitter too! Does it lag? I gave up and started using Twibble ,neutral,0.5484845042228699,disgust,0.5857986807823181
kendallbeckley,Haha its too early ,neutral,0.5087822675704956,joy,0.983516275882721
MyBottlesUp,"@lolaaugustine aw, thanks my lovely la-la-la-lohhhla  ",positive,0.9810370206832886,joy,0.9867085218429565
tr1guy,"@leecarter77 Back in 1977/78, I was directing nightly news for ABC in Peoria &amp; shooting stories during the day. Ah, those were the days! ",positive,0.7589378356933594,joy,0.8998167514801025
ladyfromhamburg,@fryphile Would you mind if I become your new follower? Please answer honestly ,neutral,0.7837082743644714,anticipation,0.89422607421875
marielxxlove,"My section is: St. Agatha! For Archie,  Have a Great time Wow! U Really did Inspired me! Thnx so much! Idol!  - Mariel &lt;3",positive,0.9889496564865112,joy,0.9878864288330078
djcool_m,@stace293022 I'm at work too and tired too ,negative,0.5491340756416321,sadness,0.9645116925239563
jessicatilley,@KristenjStewart It happened because everyone freakin' loves the shit out of you! Get used to it  Hope you have a good week!,positive,0.8837207555770874,joy,0.9787871241569519
britneylesher,@esugirl07 peanut butter smack what now biznatch!?!?!? ,neutral,0.6753979921340942,disgust,0.468952476978302
Drea823,What up? What's good? What's hapnin? ,neutral,0.6247791051864624,joy,0.7808377742767334
daisy17,"@kathrynyu am obsessed w/the chicken. can you please tweet your wedding? (kathy told us about the food, now i want to get married ",positive,0.944371223449707,joy,0.9516170620918274
Alleexx1995,@JessMcFlyxxx Yeah! I think if spent most of the time either starring at the t.v or twittering!  8-) maybe I should stop tweeting... Nah! ,neutral,0.5197773575782776,sadness,0.5698027014732361
rebeccabeaumont,"just woke up, getting ready for work  guttedddd.",negative,0.8779104351997375,sadness,0.9750287532806396
Kes_1979,@RubyRose1   U look freakin amazing!! Pity Gretel got you in the toilet shot ,positive,0.9266002178192139,joy,0.9573277235031128
susanmacneil,"i always get the best ideas to write for like days when i don't have time to do it, when i can it will be lost ",negative,0.5557579398155212,sadness,0.8729997873306274
blundin,@jworthen a church the goal of being for the city... I like it.  ,positive,0.8967421054840088,joy,0.9850961565971375
lmonroe20,"@MRDIAMONDS29   hhmmm, did u not get my tweet ",neutral,0.561829686164856,disgust,0.5435490608215332
SirChadwyck,"@chloecardiff: aw, your concern is touching. You must really care ",positive,0.8385054469108582,optimism,0.8447779417037964
WhoaUntamed,@AJSaudin Looooveee u in degrassi. ((jealous because I want to be on tv  lol )),positive,0.9788209199905396,joy,0.9714022278785706
haenbee,@drhornecker good flight and good choice ,positive,0.9549030065536499,joy,0.9760789275169373
JBnVFCLover786,@SaraLuvzDrew she left without telling us    ,neutral,0.5311028361320496,disgust,0.6965675354003906
suzieRIOT,@talkaboutjohn nope! it's the paramore font on all we know ,neutral,0.8370546698570251,anticipation,0.2690466344356537
Helennn_Louise,@LoudMimeDave Thanks ,positive,0.8182055354118347,joy,0.8541340231895447
Synthetikdezign,And the thunder rolls..  awesome electrical storm in Wyandotte. #kcstorms,positive,0.9006032943725586,joy,0.9826914668083191
VividButterfly,Redeyes are useless if you can't sleep on them. And I can't sleep on them unless the person next to me wants to cuddle. ,negative,0.7822301387786865,disgust,0.8339313268661499
lainemich,says i just saw ma'am becca's pictures in her multiply. gusto ko ring mag-europe!  http://plurk.com/p/xbe4s,neutral,0.8075622916221619,joy,0.7473665475845337
catherinaaah,hates this empty bed! but must sleep in it anyway  aha. night!,negative,0.8347945213317871,anger,0.8584787845611572
